hostname,keypath,type,valuename,username,path,text
ET715MSY,Wow6432Node\Classes\CLSID\{6279b7cb-d768-4fbe-a6d5-add4f711e53b}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Wow6432Node\Classes\CLSID\{6279b7cb-d768-4fbe-a6d5-add4f711e53b}\InProcServer32\,C:\Windows\SysWOW64\IME\IMEJP\APPLETS\imjpkdic.dll
ET715MSY,Classes\CLSID\{29CE1D46-B481-4AA0-A08A-D3EBC8ACA402}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{29CE1D46-B481-4AA0-A08A-D3EBC8ACA402}\InProcServer32\,C:\Windows\System32\twinapi.dll
ET715MSY,Classes\CLSID\{FE6CBCD1-20A2-44F7-8A9C-BE3B161577A9}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{FE6CBCD1-20A2-44F7-8A9C-BE3B161577A9}\InProcServer32\,C:\Windows\System32\SrhInproc.dll
ET715MSY,CurrentControlSet\Services\VMBusHID\,REG_EXPAND_SZ,ImagePath,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\VMBusHID\ImagePath,\SystemRoot\System32\drivers\VMBusHID.sys
ET715MSY,Classes\CLSID\{F5B63656-069D-4E80-B4FD-9E0DB16604D8}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{F5B63656-069D-4E80-B4FD-9E0DB16604D8}\InProcServer32\,%SystemRoot%\system32\upnphost.dll
ET715MSY,Wow6432Node\Microsoft\Windows NT\CurrentVersion\Image File Execution Options\iexplore.exe\,REG_DWORD,DisableExceptionChainValidation,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Wow6432Node\Microsoft\Windows NT\CurrentVersion\Image File Execution Options\iexplore.exe\DisableExceptionChainValidation,0
ET715MSY,Classes\CLSID\{CDC7B0EB-EE28-4914-9128-64689D3F34F0}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{CDC7B0EB-EE28-4914-9128-64689D3F34F0}\InProcServer32\,%SystemRoot%\system32\SettingSyncCore.dll
ET715MSY,Wow6432Node\Classes\CLSID\{2A11F42C-3E81-4ad4-9CBE-45579D89671A}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Wow6432Node\Classes\CLSID\{2A11F42C-3E81-4ad4-9CBE-45579D89671A}\InProcServer32\,C:\Windows\SysWOW64\locationapi.dll
ET715MSY,Classes\CLSID\{0ea79562-d4f6-47ba-b7f2-1e9b06ba16a4}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{0ea79562-d4f6-47ba-b7f2-1e9b06ba16a4}\InProcServer32\,C:\Windows\System32\AuthBroker.dll
ET715MSY,CurrentControlSet\Services\PerfHost\,REG_EXPAND_SZ,ImagePath,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\PerfHost\ImagePath,%SystemRoot%\SysWow64\perfhost.exe
ET715MSY,Classes\CLSID\{6D14D8F9-DCB2-427c-91BB-E161E5870FFD}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{6D14D8F9-DCB2-427c-91BB-E161E5870FFD}\InProcServer32\,C:\Windows\System32\SrhInproc.dll
ET715MSY,CurrentControlSet\Services\netkvm\,REG_EXPAND_SZ,ImagePath,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\netkvm\ImagePath,\SystemRoot\System32\drivers\netkvm.sys
ET715MSY,Classes\CLSID\{C03E8565-781E-49a1-8190-CE902D0B2CE7}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{C03E8565-781E-49a1-8190-CE902D0B2CE7}\InProcServer32\,%SystemRoot%\system32\rasgcw.dll
ET715MSY,Classes\CLSID\{D8AC8159-ABAA-4016-BF74-DE98C5917269}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{D8AC8159-ABAA-4016-BF74-DE98C5917269}\InProcServer32\,C:\Windows\System32\InputMethod\SHARED\IHDS.dll
ET715MSY,Classes\CLSID\{ecabafc3-7f19-11d2-978e-0000f8757e2a}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{ecabafc3-7f19-11d2-978e-0000f8757e2a}\InProcServer32\,C:\Windows\System32\comsvcs.dll
ET715MSY,Classes\CLSID\{F1171280-BC35-45d1-8F53-8AB833267899}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{F1171280-BC35-45d1-8F53-8AB833267899}\InProcServer32\,%SystemRoot%\system32\dnshc.dll
ET715MSY,Classes\CLSID\{05d7b0f4-2121-4eff-bf6b-ed3f69b894d7}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{05d7b0f4-2121-4eff-bf6b-ed3f69b894d7}\InProcServer32\,%SystemRoot%\System32\taskbarcpl.dll
ET715MSY,Wow6432Node\Classes\CLSID\{82d353df-90bd-4382-8bc2-3f6192b76e34}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Wow6432Node\Classes\CLSID\{82d353df-90bd-4382-8bc2-3f6192b76e34}\InProcServer32\,C:\Windows\SysWOW64\wmvdecod.dll
ET715MSY,Classes\CLSID\{08E4F995-1FB3-4705-AC33-6A2B83E9B5BB}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{08E4F995-1FB3-4705-AC33-6A2B83E9B5BB}\InProcServer32\,C:\Windows\System32\CortanaMapiHelper.ProxyStub.dll
ET715MSY,Classes\CLSID\{6DCF75A0-83C9-4175-A7A8-FE3DCF1F94A4}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{6DCF75A0-83C9-4175-A7A8-FE3DCF1F94A4}\InProcServer32\,%SystemRoot%\System32\oobe\msoobeplugins.dll
ET715MSY,Classes\CLSID\{F6D90F14-9C73-11D3-B32E-00C04F990BB4}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{F6D90F14-9C73-11D3-B32E-00C04F990BB4}\InProcServer32\,%SystemRoot%\System32\msxml3.dll
ET715MSY,Classes\CLSID\{6F26A6CD-967B-47FD-874A-7AED2C9D25A2}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{6F26A6CD-967B-47FD-874A-7AED2C9D25A2}\InProcServer32\,C:\Windows\System32\quartz.dll
ET715MSY,Classes\CLSID\{04AF2416-5F4C-4FEB-A9A8-BBF9893A4E6B}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{04AF2416-5F4C-4FEB-A9A8-BBF9893A4E6B}\InProcServer32\,%SystemRoot%\system32\twinui.dll
ET715MSY,Classes\CLSID\{1ea5fb56-9ee8-47dc-8998-f45585c2e3e0}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{1ea5fb56-9ee8-47dc-8998-f45585c2e3e0}\InProcServer32\,%SystemRoot%\System32\MFPlay.dll
ET715MSY,Classes\CLSID\{98F275B4-4FFF-11E0-89E2-7B86DFD72085}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{98F275B4-4FFF-11E0-89E2-7B86DFD72085}\InProcServer32\,%SystemRoot%\system32\SearchFolder.dll
ET715MSY,Classes\CLSID\{ecabafd0-7f19-11d2-978e-0000f8757e2a}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{ecabafd0-7f19-11d2-978e-0000f8757e2a}\InProcServer32\,C:\Windows\System32\comsvcs.dll
ET715MSY,Classes\CLSID\{513a0312-3345-4d16-94e5-630b0262c2eb}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{513a0312-3345-4d16-94e5-630b0262c2eb}\InProcServer32\,%SystemRoot%\system32\twinui.dll
ET715MSY,Classes\CLSID\{D648FEA1-EA00-4FF4-B8BD-034BD2B25A23}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{D648FEA1-EA00-4FF4-B8BD-034BD2B25A23}\InProcServer32\,C:\Windows\System32\twinapi.appcore.dll
ET715MSY,Wow6432Node\Classes\CLSID\{94C00EC1-6E51-447A-87FA-8DF83767C155}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Wow6432Node\Classes\CLSID\{94C00EC1-6E51-447A-87FA-8DF83767C155}\InProcServer32\,C:\Windows\SysWOW64\jscript9diag.dll
ET715MSY,CurrentControlSet\Services\mlx4_bus\,REG_EXPAND_SZ,ImagePath,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\mlx4_bus\ImagePath,\SystemRoot\System32\drivers\mlx4_bus.sys
ET715MSY,Classes\CLSID\{25dfe23c-a049-403d-9c45-6c574d49dcf6}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{25dfe23c-a049-403d-9c45-6c574d49dcf6}\InProcServer32\,C:\Windows\System32\ACPBackgroundManagerPolicy.dll
ET715MSY,Classes\CLSID\{135698D2-3A37-4d26-99DF-E2BB6AE3AC61}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{135698D2-3A37-4d26-99DF-E2BB6AE3AC61}\InProcServer32\,%SystemRoot%\System32\dmintf.dll
ET715MSY,Classes\CLSID\{4DDA1941-77A0-4fb1-A518-E2185041D70C}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{4DDA1941-77A0-4fb1-A518-E2185041D70C}\InProcServer32\,C:\Windows\System32\wmvdspa.dll
ET715MSY,Classes\CLSID\{A22C4FC7-6E91-4e1d-89E9-53B2667B72BA}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{A22C4FC7-6E91-4e1d-89E9-53B2667B72BA}\InProcServer32\,%SystemRoot%\System32\mfmp4srcsnk.dll
ET715MSY,Classes\CLSID\{4C34A351-5CEC-47A5-8252-075D403C7BF6}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{4C34A351-5CEC-47A5-8252-075D403C7BF6}\InProcServer32\,%SystemRoot%\system32\settingsync.dll
ET715MSY,Classes\CLSID\{e4796550-df61-448b-9193-13fc1341b163}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{e4796550-df61-448b-9193-13fc1341b163}\InProcServer32\,C:\Windows\System32\FunDisc.dll
ET715MSY,Classes\CLSID\{FD853CD9-7F86-11d0-8252-00C04FD85AB4}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{FD853CD9-7F86-11d0-8252-00C04FD85AB4}\InProcServer32\,C:\Windows\System32\inetcomm.dll
ET715MSY,Classes\CLSID\{146A47AB-A2CF-3587-BB25-2B286D7566B4}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{146A47AB-A2CF-3587-BB25-2B286D7566B4}\InProcServer32\,C:\Windows\System32\mscoree.dll
ET715MSY,Classes\CLSID\{42071712-76d4-11d1-8b24-00a0c9068ff3}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{42071712-76d4-11d1-8b24-00a0c9068ff3}\InProcServer32\,%SystemRoot%\system32\deskadp.dll
ET715MSY,Classes\CLSID\{C4C4C483-0049-4E2B-98FB-9537F6CE516D}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{C4C4C483-0049-4E2B-98FB-9537F6CE516D}\InProcServer32\,C:\Windows\System32\EncDec.dll
ET715MSY,Classes\CLSID\{280ECF1B-B8F6-41B6-BC14-0E58035C4DCC}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{280ECF1B-B8F6-41B6-BC14-0E58035C4DCC}\InProcServer32\,C:\Windows\System32\modernexecserver.dll
ET715MSY,Classes\CLSID\{5A8A3AAC-D614-46B9-B814-18D168A4B838}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{5A8A3AAC-D614-46B9-B814-18D168A4B838}\InProcServer32\,C:\Windows\System32\shell32.dll
ET715MSY,Classes\CLSID\{84589833-40D7-36E2-8545-67A92B97C408}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{84589833-40D7-36E2-8545-67A92B97C408}\InProcServer32\,C:\Windows\System32\mscoree.dll
ET715MSY,Classes\CLSID\{103874F6-2837-4156-9C6A-DEE9D37CF3DE}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{103874F6-2837-4156-9C6A-DEE9D37CF3DE}\InProcServer32\,C:\Windows\System32\settingsync.dll
ET715MSY,Classes\CLSID\{AFD3074E-7656-4F03-9683-0C6BFD8BAE3E}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{AFD3074E-7656-4F03-9683-0C6BFD8BAE3E}\InProcServer32\,%SystemRoot%\System32\MSWB7.dll
ET715MSY,Wow6432Node\Classes\CLSID\{FF2AB3A5-5EEA-4538-8F8F-C169CCD40200}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Wow6432Node\Classes\CLSID\{FF2AB3A5-5EEA-4538-8F8F-C169CCD40200}\InProcServer32\,C:\Windows\SysWOW64\Windows.Devices.Radios.dll
ET715MSY,Classes\CLSID\{541987EE-0E02-411E-9A85-1FC6156E7F4B}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{541987EE-0E02-411E-9A85-1FC6156E7F4B}\InProcServer32\,%SystemRoot%\System32\audioeng.dll
ET715MSY,Classes\CLSID\{D20EA4E1-3957-11d2-A40B-0C5020524153}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{D20EA4E1-3957-11d2-A40B-0C5020524153}\InProcServer32\,%SystemRoot%\System32\shdocvw.dll
ET715MSY,Classes\CLSID\{C55E0038-9B1B-45DA-BB96-C8B4A4490A72}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{C55E0038-9B1B-45DA-BB96-C8B4A4490A72}\InProcServer32\,C:\Windows\System32\TwinUI.dll
ET715MSY,Classes\CLSID\{E1FD7E9C-FDD3-463D-8717-58DF05CCAB03}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{E1FD7E9C-FDD3-463D-8717-58DF05CCAB03}\InProcServer32\,%SystemRoot%\System32\oobe\msoobeplugins.dll
ET715MSY,Classes\CLSID\{A258718D-BE3E-40CC-A77F-75642516497C}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{A258718D-BE3E-40CC-A77F-75642516497C}\InProcServer32\,%SystemRoot%\System32\AppxPackaging.dll
ET715MSY,Classes\CLSID\{647BD8C2-658B-4ECA-ABC7-FC5C0BF1704D}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{647BD8C2-658B-4ECA-ABC7-FC5C0BF1704D}\InProcServer32\,%SystemRoot%\system32\tscfgwmi.dll
ET715MSY,Classes\CLSID\{784215B4-0D2E-11D3-920A-00C0DF10D434}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{784215B4-0D2E-11D3-920A-00C0DF10D434}\InProcServer32\,C:\Windows\System32\qedit.dll
ET715MSY,Classes\CLSID\{F020E586-5264-11d1-A532-0000F8757D7E}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{F020E586-5264-11d1-A532-0000F8757D7E}\InProcServer32\,%SystemRoot%\system32\dsquery.dll
ET715MSY,Classes\CLSID\{071345B6-580F-47e5-A454-A76E9817CD8D}\InProcServer32,REG_SZ,,BUILTIN\Administrators,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{071345B6-580F-47e5-A454-A76E9817CD8D}\InProcServer32\,c:\PROGRA~1\mcafee\msc\mcmscshm.dll
ET715MSY,Classes\CLSID\{2B32ECC3-C3BB-4701-82BB-EB7FE370D999}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{2B32ECC3-C3BB-4701-82BB-EB7FE370D999}\InProcServer32\,%SystemRoot%\system32\twinui.dll
ET715MSY,Classes\CLSID\{76B4FCAC-BB29-11DB-96F1-005056C00008}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{76B4FCAC-BB29-11DB-96F1-005056C00008}\InProcServer32\,C:\Windows\System32\CPFilters.dll
ET715MSY,Classes\CLSID\{07bfd22e-ac24-40a5-a056-6e72098ac6a0}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{07bfd22e-ac24-40a5-a056-6e72098ac6a0}\InProcServer32\,C:\Windows\System32\SharedStartModel.dll
ET715MSY,Classes\CLSID\{26bdc675-a557-411c-975f-80c4a63428f7}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{26bdc675-a557-411c-975f-80c4a63428f7}\InProcServer32\,C:\Windows\System32\\Windows.StateRepositoryBroker.dll
ET715MSY,Classes\CLSID\{7071ECF1-663B-4bc1-A1FA-B97F3B917C55}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{7071ECF1-663B-4bc1-A1FA-B97F3B917C55}\InProcServer32\,%SystemRoot%\system32\connect.dll
ET715MSY,Classes\CLSID\{4444AC9E-242E-471B-A3C7-45DCD46352BC}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{4444AC9E-242E-471B-A3C7-45DCD46352BC}\InProcServer32\,C:\Windows\System32\quartz.dll
ET715MSY,Classes\CLSID\{ACA97E00-0C7D-11d2-A484-00C04F8EFB69}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{ACA97E00-0C7D-11d2-A484-00C04F8EFB69}\InProcServer32\,C:\Windows\System32\Dxtmsft.dll
ET715MSY,Wow6432Node\Classes\CLSID\{E801D4C9-C485-46AF-B839-7A16D4895182}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Wow6432Node\Classes\CLSID\{E801D4C9-C485-46AF-B839-7A16D4895182}\InProcServer32\,C:\Windows\SysWOW64\Windows.Gaming.XboxLive.Storage.dll
ET715MSY,Classes\CLSID\{BFD468D2-D0A0-4bdc-878C-E69C2F5B435D}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{BFD468D2-D0A0-4bdc-878C-E69C2F5B435D}\InProcServer32\,C:\Windows\System32\inetcomm.dll
ET715MSY,Classes\CLSID\{9DA3DFB6-DB99-4A52-B52B-058E0C6B7956}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{9DA3DFB6-DB99-4A52-B52B-058E0C6B7956}\InProcServer32\,%SystemRoot%\System32\Speech_OneCore\Engines\SR\spsreng_onecore.dll
ET715MSY,Classes\CLSID\{361290c0-cb1b-49ae-9f3e-ba1cbe5dab35}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{361290c0-cb1b-49ae-9f3e-ba1cbe5dab35}\InProcServer32\,%ProgramFiles%\Windows Defender\MpProvider.dll
ET715MSY,CurrentControlSet\Services\DmEnrollmentSvc\Parameters\,REG_EXPAND_SZ,ServiceDll,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\DmEnrollmentSvc\Parameters\ServiceDll,%systemroot%\system32\Windows.Internal.Management.dll
ET715MSY,Classes\CLSID\{c2d2c3a4-9a7e-11da-8bf7-0007e95ead8d}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{c2d2c3a4-9a7e-11da-8bf7-0007e95ead8d}\InProcServer32\,C:\Windows\System32\sbe.dll
ET715MSY,Classes\CLSID\{3CDED51A-86B4-39F0-A12A-5D1FDCED6546}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{3CDED51A-86B4-39F0-A12A-5D1FDCED6546}\InProcServer32\,C:\Windows\System32\mscoree.dll
ET715MSY,Classes\CLSID\{5C90092E-A90F-40F3-8155-49F087A3B752}\InProcServer32,REG_SZ,,BUILTIN\Administrators,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{5C90092E-A90F-40F3-8155-49F087A3B752}\InProcServer32\,c:\PROGRA~1\mcafee\mps\mpsevh.dll
ET715MSY,Classes\CLSID\{F6D90F12-9C73-11D3-B32E-00C04F990BB4}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{F6D90F12-9C73-11D3-B32E-00C04F990BB4}\InProcServer32\,%SystemRoot%\System32\msxml3.dll
ET715MSY,Classes\CLSID\{fc470800-12e0-4da3-81f3-e67240d19093}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{fc470800-12e0-4da3-81f3-e67240d19093}\InProcServer32\,C:\Windows\System32\StoreAgent.dll
ET715MSY,Classes\CLSID\{7E3FCEA1-31B4-11D2-AE1F-0080C7337EA1}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{7E3FCEA1-31B4-11D2-AE1F-0080C7337EA1}\InProcServer32\,%SystemRoot%\System32\msxml3.dll
ET715MSY,Classes\CLSID\{8A6842BB-84DB-4EFA-99B9-06C850DF53FC}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{8A6842BB-84DB-4EFA-99B9-06C850DF53FC}\InProcServer32\,%SystemRoot%\system32\wmp.dll
ET715MSY,Classes\CLSID\{AF60343F-6C7B-3761-839F-0C44E3CA06DA}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{AF60343F-6C7B-3761-839F-0C44E3CA06DA}\InProcServer32\,C:\Windows\System32\mscoree.dll
ET715MSY,Classes\CLSID\{6BC096C6-0CE6-11D1-BAAE-00C04FC2E20D}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{6BC096C6-0CE6-11D1-BAAE-00C04FC2E20D}\InProcServer32\,%SystemRoot%\system32\iasads.dll
ET715MSY,Classes\CLSID\{c8c97725-c948-4720-bf0f-e3c2273bfb7d}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{c8c97725-c948-4720-bf0f-e3c2273bfb7d}\InProcServer32\,%SystemRoot%\system32\windows.storage.dll
ET715MSY,Classes\CLSID\{CCF306AE-33BD-3003-9CCE-DAF5BEFEF611}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{CCF306AE-33BD-3003-9CCE-DAF5BEFEF611}\InProcServer32\,C:\Windows\System32\mscoree.dll
ET715MSY,Classes\CLSID\{62E607F5-D6C2-4F5C-92EF-0D68452F5715}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{62E607F5-D6C2-4F5C-92EF-0D68452F5715}\InProcServer32\,%SystemRoot%\system32\PackageStateRoaming.dll
ET715MSY,Classes\CLSID\{C03E8523-781E-49a1-8190-CE902D0B2CE7}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{C03E8523-781E-49a1-8190-CE902D0B2CE7}\InProcServer32\,%SystemRoot%\system32\rasgcw.dll
ET715MSY,Wow6432Node\Classes\CLSID\{8C836AF9-FFAC-11D0-8ED4-00C04FC2C17B}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Wow6432Node\Classes\CLSID\{8C836AF9-FFAC-11D0-8ED4-00C04FC2C17B}\InProcServer32\,C:\Windows\SysWOW64\comrepl.dll
ET715MSY,Classes\CLSID\{A35C5B62-6032-4CAF-BB23-F0556BFF94FF}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{A35C5B62-6032-4CAF-BB23-F0556BFF94FF}\InProcServer32\,C:\Windows\System32\MessagingDataModel2.dll
